direction:O,dep_time,weekday,yearweek,whichholiday_left_LUX:Vacances de Noeel,whichholiday_left_LUX:Vacances de Pentecete,whichholiday_left_LUX:Vacances de Peques,whichholiday_left_LUX:Vacances dete,whichholiday_left_LUX:vacances de Carnaval,whichholiday_right_LUX:Vacances de Noeel,whichholiday_right_LUX:Vacances de Pentecete,whichholiday_right_LUX:Vacances de Peques,whichholiday_right_LUX:Vacances dete,whichholiday_right_LUX:vacances de Carnaval,holiday_from_left_LUX,holiday_from_right_LUX,holiday_to_left_LUX,holiday_to_right_LUX,whichjf_left_LUX:Assomption,whichjf_left_LUX:Journee de lEurope,whichjf_left_LUX:La Toussaint,whichjf_left_LUX:Les Trepasses,whichjf_left_LUX:Lundi de Pentecete,whichjf_left_LUX:Lundi de Peques,whichjf_left_LUX:Luxembourg,whichjf_left_LUX:Noeel,whichjf_left_LUX:Nouvel an,whichjf_left_LUX:Pentecete,whichjf_left_LUX:Peques,whichjf_left_LUX:Saint Etienne,whichjf_left_LUX:Travail,whichjf_right_LUX:Assomption,whichjf_right_LUX:Journee de lEurope,whichjf_right_LUX:La Toussaint,whichjf_right_LUX:Les Trepasses,whichjf_right_LUX:Lundi de Pentecete,whichjf_right_LUX:Lundi de Peques,whichjf_right_LUX:Luxembourg,whichjf_right_LUX:Noeel,whichjf_right_LUX:Nouvel an,whichjf_right_LUX:Pentecete,whichjf_right_LUX:Peques,whichjf_right_LUX:Saint Etienne,whichjf_right_LUX:Travail,jf_left_LUX,jf_left_LUX,capacity_current
0,21.166666666666668,1,4.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,21.0,19.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21.0,21.0,71
1,6.75,2,4.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,22.0,18.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22.0,22.0,71
1,14.25,2,4.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,22.0,18.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22.0,22.0,71
1,19.166666666666668,2,4.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,22.0,18.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22.0,22.0,71
0,8.75,2,4.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,22.0,18.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22.0,22.0,71
0,16.0,2,4.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,22.0,18.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22.0,22.0,71
0,21.166666666666668,2,4.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,22.0,18.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22.0,22.0,71
1,6.75,3,4.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,23.0,17.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23.0,23.0,71
1,14.25,3,4.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,23.0,17.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23.0,23.0,71
1,19.166666666666668,3,4.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,23.0,17.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23.0,23.0,73
0,8.75,3,4.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,23.0,17.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23.0,23.0,69
0,16.0,3,4.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,23.0,17.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23.0,23.0,71
0,21.166666666666668,3,4.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,23.0,17.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23.0,23.0,71
1,6.75,4,4.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,24.0,16.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24.0,24.0,71
1,14.25,4,4.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,24.0,16.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24.0,24.0,71
1,19.166666666666668,4,4.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,24.0,16.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24.0,24.0,180
0,8.75,4,4.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,24.0,16.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24.0,24.0,71
0,16.0,4,4.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,24.0,16.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24.0,24.0,71
0,21.166666666666668,4,4.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,24.0,16.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24.0,24.0,180
1,6.75,5,4.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,25.0,15.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25.0,25.0,73
1,14.25,5,4.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,25.0,15.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25.0,25.0,75
1,19.166666666666668,5,4.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,25.0,15.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25.0,25.0,138
0,8.75,5,4.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,25.0,15.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25.0,25.0,71
0,16.0,5,4.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,25.0,15.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25.0,25.0,71
0,21.166666666666668,5,4.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,25.0,15.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25.0,25.0,138
1,10.75,6,4.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,26.0,14.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26.0,26.0,73
0,12.5,6,4.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,26.0,14.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26.0,26.0,71
1,12.25,7,4.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,27.0,13.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27.0,27.0,71
1,19.666666666666668,7,4.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,27.0,13.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27.0,27.0,71
0,14.083333333333336,7,4.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,27.0,13.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27.0,27.0,73
0,21.416666666666668,7,4.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,27.0,13.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27.0,27.0,73
1,6.75,1,5.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,28.0,12.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28.0,28.0,71
1,14.25,1,5.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,28.0,12.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28.0,28.0,71
1,19.166666666666668,1,5.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,28.0,12.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28.0,28.0,65
0,8.75,1,5.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,28.0,12.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28.0,28.0,71
0,16.0,1,5.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,28.0,12.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28.0,28.0,71
0,21.166666666666668,1,5.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,28.0,12.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28.0,28.0,71
1,6.75,2,5.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,29.0,11.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29.0,29.0,71
1,14.25,2,5.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,29.0,11.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29.0,29.0,71
1,19.166666666666668,2,5.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,29.0,11.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29.0,29.0,71
0,8.75,2,5.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,29.0,11.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29.0,29.0,69
0,16.0,2,5.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,29.0,11.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29.0,29.0,71
0,21.166666666666668,2,5.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,29.0,11.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29.0,29.0,71
1,6.75,3,5.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,30.0,10.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30.0,30.0,71
1,14.25,3,5.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,30.0,10.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30.0,30.0,71
1,19.166666666666668,3,5.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,30.0,10.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30.0,30.0,73
0,8.75,3,5.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,30.0,10.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30.0,30.0,71
0,16.0,3,5.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,30.0,10.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30.0,30.0,71
0,21.166666666666668,3,5.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,30.0,10.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30.0,30.0,71
1,6.75,4,5.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,31.0,9.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,31.0,31.0,71
1,14.25,4,5.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,31.0,9.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,31.0,31.0,71
1,19.166666666666668,4,5.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,31.0,9.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,31.0,31.0,138
0,8.75,4,5.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,31.0,9.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,31.0,31.0,71
0,16.0,4,5.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,31.0,9.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,31.0,31.0,71
0,21.166666666666668,4,5.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,31.0,9.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,31.0,31.0,138
1,6.75,5,5.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,32.0,8.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32.0,32.0,71
1,14.25,5,5.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,32.0,8.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32.0,32.0,73
1,19.166666666666668,5,5.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,32.0,8.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32.0,32.0,138
0,8.75,5,5.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,32.0,8.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32.0,32.0,71
0,16.0,5,5.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,32.0,8.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32.0,32.0,67
0,21.166666666666668,5,5.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,32.0,8.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32.0,32.0,138
1,10.75,6,5.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,33.0,7.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,33.0,33.0,73
0,12.5,6,5.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,33.0,7.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,33.0,33.0,71
1,12.25,7,5.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,34.0,6.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,34.0,34.0,71
1,19.666666666666668,7,5.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,34.0,6.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,34.0,34.0,71
0,14.083333333333336,7,5.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,34.0,6.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,34.0,34.0,73
0,21.416666666666668,7,5.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,34.0,6.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,34.0,34.0,73
1,6.75,1,6.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,35.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35.0,35.0,71
1,14.25,1,6.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,35.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35.0,35.0,71
1,19.166666666666668,1,6.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,35.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35.0,35.0,71
0,8.75,1,6.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,35.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35.0,35.0,75
0,16.0,1,6.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,35.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35.0,35.0,71
0,21.166666666666668,1,6.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,35.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35.0,35.0,71
1,6.75,2,6.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,36.0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36.0,36.0,71
1,14.25,2,6.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,36.0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36.0,36.0,71
1,19.166666666666668,2,6.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,36.0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36.0,36.0,71
0,8.75,2,6.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,36.0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36.0,36.0,71
0,16.0,2,6.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,36.0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36.0,36.0,71
0,21.166666666666668,2,6.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,36.0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36.0,36.0,71
1,6.75,3,6.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,37.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,37.0,37.0,71
1,14.25,3,6.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,37.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,37.0,37.0,71
1,19.166666666666668,3,6.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,37.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,37.0,37.0,71
0,8.75,3,6.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,37.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,37.0,37.0,71
0,16.0,3,6.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,37.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,37.0,37.0,71
0,21.166666666666668,3,6.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,37.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,37.0,37.0,71
1,6.75,4,6.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,38.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,38.0,38.0,71
1,14.25,4,6.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,38.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,38.0,38.0,71
1,19.166666666666668,4,6.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,38.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,38.0,38.0,138
0,8.75,4,6.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,38.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,38.0,38.0,71
0,16.0,4,6.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,38.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,38.0,38.0,71
0,21.166666666666668,4,6.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,38.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,38.0,38.0,138
1,6.75,5,6.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,39.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.0,39.0,73
1,14.25,5,6.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,39.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.0,39.0,75
1,19.166666666666668,5,6.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,39.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.0,39.0,138
0,8.75,5,6.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,39.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.0,39.0,71
0,16.0,5,6.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,39.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.0,39.0,71
0,21.166666666666668,5,6.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,39.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.0,39.0,138
1,10.75,6,6.0,0,0,0,0,1,0,0,0,0,1,1.0,9.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40.0,40.0,76
0,12.5,6,6.0,0,0,0,0,1,0,0,0,0,1,1.0,9.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40.0,40.0,71
1,12.25,7,6.0,0,0,0,0,1,0,0,0,0,1,2.0,8.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,41.0,41.0,76
1,19.666666666666668,7,6.0,0,0,0,0,1,0,0,0,0,1,2.0,8.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,41.0,41.0,71
0,14.083333333333336,7,6.0,0,0,0,0,1,0,0,0,0,1,2.0,8.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,41.0,41.0,73
0,21.416666666666668,7,6.0,0,0,0,0,1,0,0,0,0,1,2.0,8.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,41.0,41.0,73
1,6.75,1,7.0,0,0,0,0,1,0,0,0,0,1,3.0,7.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,42.0,42.0,71
1,14.25,1,7.0,0,0,0,0,1,0,0,0,0,1,3.0,7.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,42.0,42.0,71
1,19.166666666666668,1,7.0,0,0,0,0,1,0,0,0,0,1,3.0,7.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,42.0,42.0,71
0,8.75,1,7.0,0,0,0,0,1,0,0,0,0,1,3.0,7.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,42.0,42.0,71
0,16.0,1,7.0,0,0,0,0,1,0,0,0,0,1,3.0,7.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,42.0,42.0,73
0,21.166666666666668,1,7.0,0,0,0,0,1,0,0,0,0,1,3.0,7.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,42.0,42.0,73
1,6.75,2,7.0,0,0,0,0,1,0,0,0,0,1,4.0,6.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,43.0,43.0,71
1,14.25,2,7.0,0,0,0,0,1,0,0,0,0,1,4.0,6.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,43.0,43.0,71
1,19.166666666666668,2,7.0,0,0,0,0,1,0,0,0,0,1,4.0,6.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,43.0,43.0,71
0,8.75,2,7.0,0,0,0,0,1,0,0,0,0,1,4.0,6.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,43.0,43.0,75
0,16.0,2,7.0,0,0,0,0,1,0,0,0,0,1,4.0,6.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,43.0,43.0,71
0,21.166666666666668,2,7.0,0,0,0,0,1,0,0,0,0,1,4.0,6.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,43.0,43.0,71
1,6.75,3,7.0,0,0,0,0,1,0,0,0,0,1,5.0,5.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,44.0,44.0,71
1,14.25,3,7.0,0,0,0,0,1,0,0,0,0,1,5.0,5.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,44.0,44.0,71
1,19.166666666666668,3,7.0,0,0,0,0,1,0,0,0,0,1,5.0,5.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,44.0,44.0,71
