Extraction Day;Calendar day;Flight Number;Sched Airport Arriva;Sched Airport Depart;Pax total;Coupons+YQ on current bookings;Current revenue;Group pax;Cabin Capacity
14/04/2018;07/06/2018;LG-9413;TXL;SCN;13 PAX;861,00 EUR;1 040,0;0 PAX;67 PAX
14/04/2018;07/06/2018;LG-9414;SCN;TXL;19 PAX;1 756,00 EUR;2 134,0;0 PAX;67 PAX
14/04/2018;07/06/2018;LG-9415;TXL;SCN;24 PAX;1 203,00 EUR;1 478,0;0 PAX;67 PAX
14/04/2018;07/06/2018;LG-9416;SCN;TXL;20 PAX;1 548,00 EUR;1 889,0;0 PAX;67 PAX
14/04/2018;08/06/2018;LG-9411;TXL;SCN;24 PAX;1 851,00 EUR;2 246,0;0 PAX;67 PAX
14/04/2018;08/06/2018;LG-9412;SCN;TXL;25 PAX;1 364,00 EUR;1 676,0;0 PAX;67 PAX
14/04/2018;08/06/2018;LG-9413;TXL;SCN;12 PAX;779,00 EUR;949,0;0 PAX;67 PAX
14/04/2018;08/06/2018;LG-9414;SCN;TXL;33 PAX;2 896,00 EUR;3 522,0;0 PAX;67 PAX
14/04/2018;08/06/2018;LG-9415;TXL;SCN;25 PAX;1 345,00 EUR;1 645,0;0 PAX;67 PAX
14/04/2018;08/06/2018;LG-9416;SCN;TXL;42 PAX;4 654,00 EUR;5 702,0;0 PAX;63 PAX
14/04/2018;09/06/2018;LG-9411;TXL;SCN;14 PAX;708,00 EUR;874,0;0 PAX;67 PAX
14/04/2018;09/06/2018;LG-9412;SCN;TXL;14 PAX;596,00 EUR;738,0;0 PAX;67 PAX
14/04/2018;10/06/2018;LG-9413;TXL;SCN;7 PAX;545,00 EUR;673,0;0 PAX;67 PAX
14/04/2018;10/06/2018;LG-9414;SCN;TXL;14 PAX;1 162,00 EUR;1 409,0;0 PAX;67 PAX
14/04/2018;10/06/2018;LG-9415;TXL;SCN;12 PAX;1 220,00 EUR;1 496,0;0 PAX;67 PAX
14/04/2018;10/06/2018;LG-9416;SCN;TXL;31 PAX;2 697,00 EUR;3 271,0;0 PAX;67 PAX
14/04/2018;11/06/2018;LG-9411;TXL;SCN;15 PAX;2 833,00 EUR;3 405,0;0 PAX;67 PAX
14/04/2018;11/06/2018;LG-9412;SCN;TXL;14 PAX;863,00 EUR;1 062,0;0 PAX;67 PAX
14/04/2018;11/06/2018;LG-9413;TXL;SCN;8 PAX;568,00 EUR;704,0;0 PAX;65 PAX
