Extraction Day;Calendar day;Flight Number;Sched Airport Arriva;Sched Airport Depart;Pax total;Coupons+YQ on current bookings;Current revenue;Group pax;Cabin Capacity
10/08/2018;27/09/2018;LG-9411;TXL;SCN;35 PAX;2 848,00 EUR;3 312,0;0 PAX;67 PAX
10/08/2018;27/09/2018;LG-9412;SCN;TXL;15 PAX;594,00 EUR;707,0;0 PAX;67 PAX
10/08/2018;27/09/2018;LG-9413;TXL;SCN;9 PAX;821,00 EUR;966,0;0 PAX;67 PAX
10/08/2018;27/09/2018;LG-9414;SCN;TXL;24 PAX;2 710,00 EUR;3 161,0;0 PAX;67 PAX
10/08/2018;27/09/2018;LG-9415;TXL;SCN;32 PAX;1 678,00 EUR;1 977,0;0 PAX;67 PAX
10/08/2018;27/09/2018;LG-9416;SCN;TXL;25 PAX;2 983,00 EUR;3 507,0;0 PAX;67 PAX
10/08/2018;28/09/2018;LG-9411;TXL;SCN;18 PAX;1 265,00 EUR;1 476,0;0 PAX;67 PAX
10/08/2018;28/09/2018;LG-9412;SCN;TXL;16 PAX;666,00 EUR;784,0;0 PAX;67 PAX
10/08/2018;28/09/2018;LG-9413;TXL;SCN;9 PAX;854,00 EUR;1 007,0;0 PAX;67 PAX
10/08/2018;28/09/2018;LG-9414;SCN;TXL;30 PAX;3 293,00 EUR;3 880,0;0 PAX;67 PAX
10/08/2018;28/09/2018;LG-9415;TXL;SCN;24 PAX;1 238,00 EUR;1 456,0;0 PAX;67 PAX
10/08/2018;28/09/2018;LG-9416;SCN;TXL;41 PAX;5 189,00 EUR;6 148,0;0 PAX;67 PAX
10/08/2018;29/09/2018;LG-9411;TXL;SCN;27 PAX;1 824,00 EUR;2 224,0;0 PAX;67 PAX
10/08/2018;29/09/2018;LG-9412;SCN;TXL;27 PAX;1 589,00 EUR;1 858,0;0 PAX;67 PAX
10/08/2018;30/09/2018;LG-9413;TXL;SCN;25 PAX;1 366,00 EUR;1 583,0;0 PAX;67 PAX
10/08/2018;30/09/2018;LG-9414;SCN;TXL;14 PAX;1 141,00 EUR;1 351,0;0 PAX;67 PAX
10/08/2018;30/09/2018;LG-9415;TXL;SCN;35 PAX;2 249,00 EUR;2 649,0;0 PAX;67 PAX
10/08/2018;30/09/2018;LG-9416;SCN;TXL;22 PAX;1 919,00 EUR;2 287,0;0 PAX;67 PAX
11/08/2018;01/09/2018;LG-9411;TXL;SCN;33 PAX;1 833,00 EUR;2 144,0;10 PAX;67 PAX
11/08/2018;01/09/2018;LG-9412;SCN;TXL;24 PAX;1 290,00 EUR;1 510,0;0 PAX;67 PAX
11/08/2018;02/09/2018;LG-9413;TXL;SCN;31 PAX;1 988,00 EUR;2 329,0;0 PAX;67 PAX
11/08/2018;02/09/2018;LG-9414;SCN;TXL;46 PAX;4 365,00 EUR;5 101,0;0 PAX;67 PAX
11/08/2018;02/09/2018;LG-9415;TXL;SCN;27 PAX;1 442,00 EUR;1 674,0;0 PAX;67 PAX
11/08/2018;02/09/2018;LG-9416;SCN;TXL;58 PAX;8 077,00 EUR;9 407,0;0 PAX;67 PAX
11/08/2018;03/09/2018;LG-9411;TXL;SCN;34 PAX;4 981,00 EUR;5 760,0;0 PAX;67 PAX
11/08/2018;03/09/2018;LG-9412;SCN;TXL;30 PAX;2 078,00 EUR;2 416,0;0 PAX;67 PAX
11/08/2018;03/09/2018;LG-9413;TXL;SCN;24 PAX;1 288,00 EUR;1 480,0;0 PAX;67 PAX
11/08/2018;03/09/2018;LG-9414;SCN;TXL;17 PAX;1 409,00 EUR;1 641,0;0 PAX;67 PAX
11/08/2018;03/09/2018;LG-9415;TXL;SCN;29 PAX;1 522,00 EUR;1 784,0;0 PAX;67 PAX
