dprio,nn,bench
320,5.559419770095238,5.985901236346269
321,5.502949943085937,5.86373529315215
322,5.1733157143461534,5.665761314896922
323,4.704655878507692,5.50416725632359
324,4.776385391815384,5.4294389373230345
325,4.722287896666667,5.253213098016031
326,4.42958172935597,5.1230276189119595
327,4.5056339703582085,5.082643003527344
328,4.506030239676471,4.965648226204504
329,4.261807570992753,4.747500973472774
330,5.093929183768116,4.647223726701704
331,4.930494714347827,4.6159781687770405
332,4.152184673839715,4.385743158556652
333,4.304471607704929,4.273498672082163
334,4.241997980211267,4.23655061421532
335,3.868691830145833,4.04036519727755
336,4.160674246404109,3.940953773203927
337,4.034925179979452,3.9601222322339686
338,3.827553927061644,3.9159407641149095
339,3.7253565029441895,3.729676101522636
340,3.9976992761000005,3.635776428899039
341,3.6155154321739995,3.6603545775531767
342,3.5147446725144733,3.619195127262792
343,3.571665096351949,3.4569134820937037
344,3.6747825331129875,3.3978658630460843
345,3.5243411373961036,3.3788182439984653
346,3.4683888449038465,3.2422548460511167
347,3.609810336525316,3.1184241801089008
348,3.857572664765823,3.1721305815241974
349,3.0899012104525,3.0936875154607
350,3.0508628473660493,3.0232390399352176
351,3.037674765921605,2.959808799289787
352,3.1013250999876543,2.948959366897484
353,2.9695887681189026,2.8495973748112657
354,2.966560495223494,2.7384471426707386
355,3.268297588469879,2.779761075651338
356,2.745129077085399,2.7014364632305026
357,2.5909749994994113,2.5368647122527315
358,2.70891292763,2.5368647122527315
359,2.925365818221177,2.5291194454713204
360,3.6440891912790696,2.479306447146744
361,3.4710037754597702,2.4462725897853534
362,3.3945112568390803,2.501278211244915
363,4.268803483875,4.011627906976744
364,3.2589416393820225,0.0
365,0.6902586898146068,
