Extraction Day;Calendar day;Flight Number;Sched Airport Arriva;Sched Airport Depart;Pax total;Coupons+YQ on current bookings;Current revenue;Group pax;Cabin Capacity
27/12/2018;27/01/2019;LG-9414;SCN;TXL;28 PAX;1 996,00 EUR;2 398,0;0 PAX;67 PAX
27/12/2018;27/01/2019;LG-9415;TXL;SCN;22 PAX;1 133,00 EUR;1 460,0;0 PAX;67 PAX
27/12/2018;27/01/2019;LG-9416;SCN;TXL;27 PAX;2 589,00 EUR;3 074,0;0 PAX;67 PAX
27/12/2018;28/01/2019;LG-9411;TXL;SCN;33 PAX;4 148,00 EUR;5 213,0;0 PAX;67 PAX
27/12/2018;28/01/2019;LG-9412;SCN;TXL;15 PAX;641,00 EUR;752,0;0 PAX;67 PAX
27/12/2018;28/01/2019;LG-9413;TXL;SCN;16 PAX;651,00 EUR;820,0;0 PAX;67 PAX
27/12/2018;28/01/2019;LG-9414;SCN;TXL;16 PAX;680,00 EUR;793,0;0 PAX;67 PAX
27/12/2018;28/01/2019;LG-9415;TXL;SCN;21 PAX;878,00 EUR;1 114,0;0 PAX;67 PAX
27/12/2018;28/01/2019;LG-9416;SCN;TXL;19 PAX;873,00 EUR;1 067,0;0 PAX;67 PAX
27/12/2018;29/01/2019;LG-9411;TXL;SCN;17 PAX;2 010,00 EUR;2 526,0;0 PAX;67 PAX
27/12/2018;29/01/2019;LG-9412;SCN;TXL;4 PAX;127,00 EUR;153,0;0 PAX;67 PAX
27/12/2018;29/01/2019;LG-9413;TXL;SCN;9 PAX;351,00 EUR;414,0;0 PAX;67 PAX
27/12/2018;29/01/2019;LG-9414;SCN;TXL;17 PAX;757,00 EUR;883,0;0 PAX;67 PAX
27/12/2018;29/01/2019;LG-9415;TXL;SCN;15 PAX;604,00 EUR;758,0;0 PAX;67 PAX
27/12/2018;29/01/2019;LG-9416;SCN;TXL;13 PAX;444,00 EUR;545,0;0 PAX;67 PAX
27/12/2018;30/01/2019;LG-9411;TXL;SCN;21 PAX;1 214,00 EUR;1 511,0;0 PAX;67 PAX
27/12/2018;30/01/2019;LG-9412;SCN;TXL;12 PAX;706,00 EUR;814,0;0 PAX;67 PAX
27/12/2018;30/01/2019;LG-9413;TXL;SCN;11 PAX;437,00 EUR;509,0;0 PAX;67 PAX
27/12/2018;30/01/2019;LG-9414;SCN;TXL;24 PAX;1 586,00 EUR;1 863,0;0 PAX;67 PAX
27/12/2018;30/01/2019;LG-9415;TXL;SCN;17 PAX;891,00 EUR;1 083,0;0 PAX;67 PAX
27/12/2018;30/01/2019;LG-9416;SCN;TXL;25 PAX;1 307,00 EUR;1 560,0;0 PAX;67 PAX
27/12/2018;31/01/2019;LG-9411;TXL;SCN;45 PAX;3 415,00 EUR;4 112,0;17 PAX;67 PAX
27/12/2018;31/01/2019;LG-9412;SCN;TXL;9 PAX;466,00 EUR;605,0;0 PAX;67 PAX
27/12/2018;31/01/2019;LG-9413;TXL;SCN;11 PAX;1 059,00 EUR;1 259,0;0 PAX;67 PAX
27/12/2018;31/01/2019;LG-9414;SCN;TXL;26 PAX;2 398,00 EUR;3 064,0;0 PAX;67 PAX
27/12/2018;31/01/2019;LG-9415;TXL;SCN;15 PAX;588,00 EUR;705,0;0 PAX;67 PAX
27/12/2018;31/01/2019;LG-9416;SCN;TXL;16 PAX;1 260,00 EUR;1 620,0;0 PAX;67 PAX
28/12/2018;01/01/2019;LG-9413;TXL;SCN;29 PAX;1 701,00 EUR;2 049,0;0 PAX;67 PAX
28/12/2018;01/01/2019;LG-9414;SCN;TXL;26 PAX;1 880,00 EUR;2 243,0;0 PAX;67 PAX
28/12/2018;01/01/2019;LG-9415;TXL;SCN;28 PAX;1 507,00 EUR;1 813,0;0 PAX;67 PAX
28/12/2018;01/01/2019;LG-9416;SCN;TXL;52 PAX;4 476,00 EUR;5 335,0;0 PAX;67 PAX
28/12/2018;02/01/2019;LG-9413;TXL;SCN;30 PAX;1 592,00 EUR;1 951,0;0 PAX;67 PAX
28/12/2018;02/01/2019;LG-9414;SCN;TXL;26 PAX;1 606,00 EUR;1 903,0;0 PAX;67 PAX
28/12/2018;02/01/2019;LG-9415;TXL;SCN;40 PAX;2 694,00 EUR;3 264,0;0 PAX;67 PAX
28/12/2018;02/01/2019;LG-9416;SCN;TXL;45 PAX;2 757,00 EUR;3 303,0;0 PAX;67 PAX
28/12/2018;03/01/2019;LG-9413;TXL;SCN;24 PAX;1 038,00 EUR;1 269,0;0 PAX;67 PAX
